province,year,gdp_per_capita_CNY,population_persons
湖南,2075,177498.2,56286706
上海,2075,430831.0,21069391
安徽,2075,178895.3,51703456
河北,2075,146941.1,63208174
北京,2075,465524.1,18544792
陕西,2075,186947.9,33489065
江西,2075,160472.4,38284109
重庆,2075,220195.7,27152151
辽宁,2075,166444.8,36081439
云南,2075,146611.0,39995415
广西,2075,124755.0,42469183
山西,2075,142680.4,29583560
内蒙古,2075,203741.4,20374703
贵州,2075,130492.6,32667299
天津,2075,286611.9,11750400
黑龙江,2075,121401.5,26982715
新疆,2075,150649.9,21899629
吉林,2075,144365.0,20391647
甘肃,2075,101723.1,21196469
海南,2075,154905.3,8539584
宁夏,2075,153712.4,6099703
青海,2075,143321.7,5015312
西藏,2075,147160.3,3092211
广东,2076,247629.1,106040733
江苏,2076,287164.6,71319356
山东,2076,214578.3,85440168
浙江,2076,370923.1,54337355
河南,2076,201945.4,83622471
四川,2076,166724.0,70410508
福建,2076,263498.4,34957004
湖北,2076,215932.1,48598146
湖南,2076,180508.9,55911009
上海,2076,437981.5,20928760
安徽,2076,181929.8,51358352
河北,2076,149620.1,62786280
北京,2076,473420.4,18421011
陕西,2076,190119.0,33265536
江西,2076,163194.3,38028575
重庆,2076,223930.6,26970919
辽宁,2076,169268.0,35840606
云南,2076,149097.8,39728458
广西,2076,126871.1,42185715
山西,2076,145100.6,29386099
内蒙古,2076,207197.3,20238708
贵州,2076,132706.0,32449255
天津,2076,291473.4,11671970
黑龙江,2076,123460.7,26802614
新疆,2076,153205.2,21753456
吉林,2076,146813.7,20255539
甘肃,2076,103448.5,21054989
海南,2076,157532.8,8482585
宁夏,2076,156319.7,6058990
青海,2076,145752.7,4981836
西藏,2076,149656.4,3071571
广东,2077,251718.5,105332944
江苏,2077,290889.6,70843322
山东,2077,218340.4,84869882
浙江,2077,378716.3,53974670
河南,2077,206142.7,83064318
四川,2077,169535.2,69940540
福建,2077,267207.9,34723677
湖北,2077,219573.0,48273768
湖南,2077,183552.5,55537821
上海,2077,445206.5,20789067
安徽,2077,184997.3,51015551
河北,2077,152332.7,62367201
北京,2077,481402.9,18298057
陕西,2077,193324.6,33043499
江西,2077,165946.0,37774746
重庆,2077,227706.4,26790896
辽宁,2077,172122.1,35601382
云南,2077,151611.8,39463283
广西,2077,129010.3,41904138
山西,2077,147547.1,29189956
内蒙古,2077,210690.9,20103621
贵州,2077,134943.6,32232667
天津,2077,296388.0,11594063
黑龙江,2077,125542.4,26623715
新疆,2077,155788.4,21608258
吉林,2077,149289.2,20120339
甘肃,2077,105192.8,20914453
海南,2077,160189.0,8425967
宁夏,2077,158955.5,6018548
青海,2077,148210.3,4948584
西藏,2077,152179.8,3051069
广东,2078,255849.9,104629880
江苏,2078,294628.8,70370465
山东,2078,222146.3,84303402
浙江,2078,386629.3,53614406
河南,2078,210403.6,82509889
四川,2078,172376.7,69473709
福建,2078,270940.4,34491907
湖北,2078,223253.2,47951556
湖南,2078,186629.0,55167123
上海,2078,452505.7,20650306
安徽,2078,188098.0,50675038
河北,2078,155079.0,61950919
北京,2078,489471.5,18175923
陕西,2078,196564.8,32822944
江西,2078,168727.3,37522611
重庆,2078,231522.9,26612076
辽宁,2078,175007.0,35363753
云南,2078,154152.9,39199878
广西,2078,131172.6,41624441
山西,2078,150020.1,28995123
内蒙古,2078,214222.2,19969436
贵州,2078,137205.4,32017524
天津,2078,301355.7,11516677
黑龙江,2078,127646.6,26446010
新疆,2078,158399.6,21464030
吉林,2078,151791.4,19986042
甘肃,2078,106955.9,20774856
海南,2078,162873.9,8369726
宁夏,2078,161619.7,5978376
青海,2078,150694.4,4915553
西藏,2078,154730.4,3030704
广东,2079,260023.4,103931508
江苏,2079,298381.6,69900764
山东,2079,225996.2,83740703
浙江,2079,394662.8,53256547
河南,2079,214728.6,81959162
四川,2079,175248.4,69009993
福建,2079,274695.4,34261684
湖北,2079,226972.6,47631494
湖南,2079,189738.2,54798900
上海,2079,459878.9,20512472
安徽,2079,191231.7,50336798
河北,2079,157859.0,61537416
北京,2079,497626.0,18054604
陕西,2079,199839.6,32603861
江西,2079,171538.3,37272160
重庆,2079,235380.0,26434448
辽宁,2079,177922.6,35127711
云南,2079,156721.1,38938231
广西,2079,133357.9,41346611
山西,2079,152519.4,28801589
内蒙古,2079,217791.1,19836146
贵州,2079,139491.2,31803817
天津,2079,306376.2,11439806
黑龙江,2079,129773.2,26269491
新疆,2079,161038.5,21320764
吉林,2079,154320.2,19852642
甘肃,2079,108737.7,20636190
海南,2079,165587.4,8313861
宁夏,2079,164312.2,5938472
青海,2079,153205.0,4882744
西藏,2079,157308.2,3010475
广东,2080,264238.7,103237798
江苏,2080,302147.2,69434198
山东,2080,229890.0,83181760
浙江,2080,402817.5,52901076
河南,2080,219117.9,81412110
四川,2080,178150.4,68549373
福建,2080,278472.5,34032998
湖北,2080,230731.0,47313569
湖南,2080,192880.1,54433134
上海,2080,467325.9,20375558
安徽,2080,194398.3,50000816
河北,2080,160672.8,61126673
北京,2080,505866.3,17934096
陕西,2080,203148.8,32386240
江西,2080,174378.8,37023380
重庆,2080,239277.7,26258007
辽宁,2080,180868.8,34893245
云南,2080,159316.3,38678331
广西,2080,135566.2,41070636
山西,2080,155045.0,28609348
内蒙古,2080,221397.6,19703746
贵州,2080,141801.0,31591536
天津,2080,311449.6,11363449
黑龙江,2080,131922.1,26094150
新疆,2080,163705.1,21178455
吉林,2080,156875.6,19720132
甘肃,2080,110538.3,20498450
海南,2080,168329.3,8258368
宁夏,2080,167033.1,5898835
青海,2080,155741.9,4850153
西藏,2080,159913.1,2990381
广东,2081,268875.9,102403663
江苏,2081,306358.3,68873188
山东,2081,234158.9,82509673
浙江,2081,411676.3,52473649
河南,2081,223888.6,80754321
四川,2081,181339.0,67995512
福建,2081,282670.8,33758021
湖北,2081,234860.7,46931288
湖南,2081,196332.3,53993329
上海,2081,475518.8,20210929
安徽,2081,197877.7,49596822
河北,2081,163751.9,60632786
北京,2081,514920.4,17789193
陕西,2081,206784.8,32124568
江西,2081,177499.9,36724241
重庆,2081,243560.4,26045849
辽宁,2081,184106.1,34611317
云南,2081,162167.7,38365820
广西,2081,137992.6,40738796
山西,2081,157820.1,28378192
内蒙古,2081,225360.2,19544545
贵州,2081,144339.0,31336285
天津,2081,317024.0,11271636
黑龙江,2081,134283.3,25883316
新疆,2081,166635.2,21007338
吉林,2081,159683.4,19560798
甘肃,2081,112516.8,20332828
海南,2081,171342.2,8191643
宁夏,2081,170022.7,5851174
青海,2081,158529.4,4810965
西藏,2081,162775.3,2966220
广东,2082,273567.4,101576269
江苏,2082,310591.9,68316711
山东,2082,238483.5,81843017
浙江,2082,420682.3,52049676
河南,2082,228737.6,80101848
四川,2082,184566.4,67446127
福建,2082,286901.4,33485265
湖北,2082,239040.7,46552095
湖南,2082,199826.5,53557077
上海,2082,483807.3,20047630
安徽,2082,201399.5,49196093
河北,2082,166873.4,60142889
北京,2082,524084.7,17645461
陕西,2082,210465.0,31865010
江西,2082,180659.0,36427518
重庆,2082,247895.2,25835405
辽宁,2082,187382.7,34331666
云南,2082,165053.9,38055834
广西,2082,140448.5,40409637
山西,2082,160628.9,28148903
内蒙古,2082,229371.0,19386630
贵州,2082,146907.9,31083096
天津,2082,322666.2,11180564
黑龙江,2082,136673.2,25674186
新疆,2082,169600.9,20837605
吉林,2082,162525.4,19402752
甘肃,2082,114519.3,20168544
海南,2082,174391.6,8125457
宁夏,2082,173048.7,5803898
青海,2082,161350.8,4772094
西藏,2082,165672.3,2942254
广东,2083,278313.1,100755559
江苏,2083,314847.4,67764730
山东,2083,242863.7,81181747
浙江,2083,429836.6,51629128
河南,2083,233665.6,79454646
四川,2083,187832.6,66901180
福建,2083,291163.8,33214713
湖北,2083,243270.9,46175967
湖南,2083,203362.8,53124350
上海,2083,492191.4,19885650
安徽,2083,204963.5,48798602
河北,2083,170037.4,59656950
北京,2083,533359.2,17502890
陕西,2083,214189.6,31607549
江西,2083,183856.0,36133194
重庆,2083,252282.1,25626662
辽宁,2083,190698.7,34054276
云南,2083,167974.8,37748353
广西,2083,142934.0,40083138
山西,2083,163471.5,27921468
内蒙古,2083,233430.1,19229991
贵州,2083,149507.7,30831953
天津,2083,328376.3,11090228
黑龙江,2083,139091.9,25466745
新疆,2083,172602.2,20669242
吉林,2083,165401.5,19245983
甘肃,2083,116545.9,20005588
海南,2083,177477.8,8059805
宁夏,2083,176111.1,5757004
青海,2083,164206.2,4733536
西藏,2083,168604.1,2918481
广东,2084,283112.9,99941481
江苏,2084,319124.1,67217209
山东,2084,247299.9,80525820
浙江,2084,439140.5,51211979
河南,2084,238673.0,78812673
四川,2084,191137.6,66360636
福建,2084,295457.6,32946346
湖北,2084,247551.4,45802877
湖南,2084,206941.1,52695119
上海,2084,500671.0,19724979
安徽,2084,208570.0,48404322
河北,2084,173244.0,59174938
北京,2084,542744.1,17361471
陕西,2084,217958.4,31352168
江西,2084,187091.1,35841247
重庆,2084,256721.2,25419605
辽宁,2084,194054.2,33779126
云南,2084,170930.5,37443356
广西,2084,145449.0,39759277
山西,2084,166347.9,27695869
内蒙古,2084,237537.5,19074618
贵州,2084,152138.4,30582839
天津,2084,334154.4,11000622
黑龙江,2084,141539.3,25260981
新疆,2084,175639.3,20502240
吉林,2084,168311.9,19090480
甘肃,2084,118596.6,19843948
海南,2084,180600.6,7994684
宁夏,2084,179209.9,5710489
青海,2084,167095.5,4695291
西藏,2084,171570.9,2894900
广东,2085,287967.0,99133980
江苏,2085,323421.2,66674112
山东,2085,251792.2,79875192
浙江,2085,448595.0,50798199
河南,2085,243760.6,78175888
四川,2085,194481.6,65824459
福建,2085,299782.2,32680149
湖北,2085,251882.3,45432802
湖南,2085,210561.5,52269357
上海,2085,509246.0,19565607
安徽,2085,212219.0,48013228
河北,2085,176493.4,58696820
北京,2085,552239.4,17221195
陕西,2085,221771.6,31098851
江西,2085,190364.3,35551659
重庆,2085,261212.5,25214222
辽宁,2085,197449.2,33506200
云南,2085,173920.9,37140824
广西,2085,147993.7,39438032
山西,2085,169258.1,27472094
内蒙古,2085,241693.2,18920500
贵州,2085,154800.0,30335737
天津,2085,340000.4,10911740
黑龙江,2085,144015.5,25056879
新疆,2085,178712.1,20336587
吉林,2085,171256.5,18936234
甘肃,2085,120671.5,19683614
海南,2085,183760.2,7930089
宁夏,2085,182345.1,5664349
青海,2085,170018.9,4657354
西藏,2085,174572.5,2871510
广东,2086,292875.1,98333004
江苏,2086,327738.0,66135402
山东,2086,256340.6,79229822
浙江,2086,458201.3,50387763
河南,2086,248929.0,77544247
四川,2086,197864.4,65292615
福建,2086,304137.3,32416102
湖北,2086,256263.6,45065717
湖南,2086,214224.1,51847034
上海,2086,517916.5,19407522
安徽,2086,215910.3,47625293
河北,2086,179785.8,58222565
北京,2086,561845.1,17082053
陕西,2086,225629.1,30847581
江西,2086,193675.5,35264411
重庆,2086,265756.0,25010497
辽宁,2086,200883.7,33235478
云南,2086,176946.1,36840736
广西,2086,150567.9,39119383
山西,2086,172202.2,27250127
内蒙古,2086,245897.3,18767627
贵州,2086,157492.7,30090633
天津,2086,345914.4,10823576
黑龙江,2086,146520.5,24854426
新疆,2086,181820.6,20172273
吉林,2086,174235.4,18783235
甘肃,2086,122770.4,19524575
海南,2086,186956.6,7866016
宁夏,2086,185516.9,5618583
青海,2086,172976.2,4619724
西藏,2086,177609.0,2848309
广东,2087,297837.3,97538499
江苏,2087,332073.5,65601046
山东,2087,260945.2,78589666
浙江,2087,467960.5,49980643
河南,2087,254178.5,76917710
四川,2087,201286.1,64765068
福建,2087,308522.1,32154188
湖北,2087,260695.2,44701598
湖南,2087,217928.7,51428124
上海,2087,526682.2,19250714
安徽,2087,219644.1,47240494
河北,2087,183121.3,57752142
北京,2087,571561.2,16944034
陕西,2087,229530.9,30598340
江西,2087,197024.8,34979484
重庆,2087,270351.8,24808419
辽宁,2087,204357.6,32966944
云南,2087,180006.1,36543072
广西,2087,153171.7,38803309
山西,2087,175180.2,27029953
内蒙古,2087,250149.6,18615990
贵州,2087,160216.2,29847508
天津,2087,351896.4,10736124
黑龙江,2087,149054.3,24653608
新疆,2087,184964.9,20009287
吉林,2087,177248.5,18631471
甘肃,2087,124893.5,19366822
海南,2087,190189.6,7802461
宁夏,2087,188725.1,5573186
青海,2087,175967.5,4582398
西藏,2087,180680.4,2825296
广东,2088,302853.5,96750414
江苏,2088,336426.9,65071007
山东,2088,265606.2,77954682
浙江,2088,477873.7,49576813
河南,2088,259509.9,76296235
四川,2088,204746.7,64241783
福建,2088,312936.2,31894391
湖北,2088,265177.2,44340420
湖南,2088,221675.4,51012598
上海,2088,535543.0,19095173
安徽,2088,223420.3,46858803
河北,2088,186500.0,57285520
北京,2088,581387.7,16807131
陕西,2088,233477.1,30351114
江西,2088,200412.1,34696859
重庆,2088,274999.8,24607974
辽宁,2088,207871.0,32700580
云南,2088,183100.8,36247814
广西,2088,155805.1,38489788
山西,2088,178191.9,26811558
内蒙古,2088,254450.3,18465578
贵州,2088,162970.7,29606348
天津,2088,357946.3,10649379
黑龙江,2088,151616.9,24454414
新疆,2088,188144.9,19847617
吉林,2088,180295.8,18480934
甘肃,2088,127040.8,19210343
海南,2088,193459.5,7739419
宁夏,2088,191969.7,5528156
青海,2088,178992.8,4545373
西藏,2088,183786.8,2802468
广东,2089,307923.5,95968696
江苏,2089,340797.6,64545250
山东,2089,270323.7,77324829
浙江,2089,487941.8,49176245
河南,2089,264923.7,75679782
四川,2089,208246.2,63722727
福建,2089,317379.1,31636692
湖北,2089,269709.5,43982162
湖南,2089,225464.2,50600430
上海,2089,544498.7,18940889
安徽,2089,227238.9,46480196
河北,2089,189922.0,56822668
北京,2089,591324.5,16671334
陕西,2089,237467.6,30105885
江西,2089,203837.4,34416517
重庆,2089,279700.0,24409148
辽宁,2089,211423.8,32436368
云南,2089,186230.3,35954941
广西,2089,158468.0,38178801
山西,2089,181237.5,26594928
内蒙古,2089,258799.3,18316381
贵州,2089,165756.1,29367137
天津,2089,364064.2,10563335
黑龙江,2089,154208.3,24256828
新疆,2089,191360.6,19687253
吉林,2089,183377.3,18331613
甘肃,2089,129212.1,19055129
海南,2089,196766.0,7676886
宁夏,2089,195250.8,5483490
青海,2089,182052.1,4508648
西藏,2089,186928.0,2779825
广东,2090,313047.3,95193294
江苏,2090,345184.5,64023741
山东,2090,275097.6,76700065
浙江,2090,498166.1,48778914
河南,2090,270420.4,75068309
四川,2090,211784.4,63207864
福建,2090,321850.0,31381076
湖北,2090,274292.0,43626797
湖南,2090,229295.0,50191592
上海,2090,553549.2,18787852
安徽,2090,231099.9,46104648
河北,2090,193387.4,56363556
北京,2090,601371.6,16536634
陕西,2090,241502.4,29862637
江西,2090,207300.8,34138441
重庆,2090,284452.3,24211928
辽宁,2090,215016.1,32174291
云南,2090,189394.5,35664435
广西,2090,161160.5,37870326
山西,2090,184316.9,26380048
内蒙古,2090,263196.4,18168389
贵州,2090,168572.5,29129858
天津,2090,370249.9,10477986
黑龙江,2090,156828.4,24060840
新疆,2090,194611.9,19528185
吉林,2090,186493.0,18183498
甘肃,2090,131407.5,18901168
海南,2090,200109.2,7614859
宁夏,2090,198568.2,5439185
青海,2090,185145.3,4472219
西藏,2090,190104.0,2757365
广东,2091,318798.2,94308007
江苏,2091,351525.7,63428328
山东,2091,280151.3,75986763
浙江,2091,507317.7,48325276
河南,2091,275388.2,74370182
四川,2091,215675.0,62620038
福建,2091,327762.6,31089236
湖北,2091,279331.0,43221073
湖南,2091,233507.3,49724815
上海,2091,563718.3,18613127
安徽,2091,235345.3,45675880
河北,2091,196940.0,55839381
北京,2091,612419.2,16382845
陕西,2091,245938.9,29584918
江西,2091,211109.0,33820957
重庆,2091,289677.9,23986760
辽宁,2091,218966.1,31875074
云南,2091,192873.8,35332759
广西,2091,164121.1,37518137
山西,2091,187702.9,26134716
内蒙古,2091,268031.5,17999425
贵州,2091,171669.3,28858954
天津,2091,377051.6,10380542
黑龙江,2091,159709.5,23837077
新疆,2091,198187.1,19346576
吉林,2091,189919.0,18014394
甘肃,2091,133821.5,18725390
海南,2091,203785.3,7544042
宁夏,2091,202216.0,5388601
青海,2091,188546.5,4430628
西藏,2091,193596.4,2731721
广东,2092,324622.5,93430953
江苏,2092,357948.0,62838452
山东,2092,285269.6,75280094
浙江,2092,516586.3,47875856
河南,2092,280419.5,73678548
四川,2092,219615.4,62037678
福建,2092,333750.8,30800110
湖北,2092,284434.3,42819122
湖南,2092,237773.4,49262380
上海,2092,574017.3,18440027
安徽,2092,239645.0,45251100
河北,2092,200538.1,55320081
北京,2092,623608.0,16230486
陕西,2092,250432.2,29309782
江西,2092,214966.0,33506426
重庆,2092,294970.3,23763686
辽宁,2092,222966.5,31578639
云南,2092,196397.5,35004169
广西,2092,167119.6,37169222
山西,2092,191132.2,25891666
内蒙古,2092,272928.4,17832033
贵州,2092,174805.6,28590569
天津,2092,383940.3,10284004
黑龙江,2092,162627.3,23615395
新疆,2092,201807.9,19166655
吉林,2092,193388.8,17846862
甘肃,2092,136266.4,18551246
海南,2092,207508.4,7473883
宁夏,2092,205910.5,5338488
青海,2092,191991.2,4389423
西藏,2092,197133.3,2706317
广东,2093,330520.6,92562056
江苏,2093,364451.6,62254061
山东,2093,290452.6,74579998
浙江,2093,525972.1,47430616
河南,2093,285514.4,72993346
四川,2093,223605.5,61460735
福建,2093,339814.7,30513672
湖北,2093,289602.1,42420909
湖南,2093,242093.5,48804246
上海,2093,584446.5,18268537
安徽,2093,243999.1,44830270
河北,2093,204181.6,54805611
北京,2093,634938.2,16079545
陕西,2093,254982.2,29037204
江西,2093,218871.7,33194820
重庆,2093,300329.5,23542686
辽宁,2093,227017.6,31284961
云南,2093,199965.8,34678634
广西,2093,170156.0,36823553
山西,2093,194604.8,25650877
内蒙古,2093,277887.2,17666197
贵州,2093,177981.6,28324680
天津,2093,390916.0,10188364
黑龙江,2093,165582.1,23395774
新疆,2093,205474.6,18988407
吉林,2093,196902.5,17680888
甘肃,2093,138742.2,18378721
海南,2093,211278.6,7404377
宁夏,2093,209651.7,5288841
青海,2093,195479.5,4348602
西藏,2093,200715.0,2681148
广东,2094,336492.4,91701239
江苏,2094,371036.4,61675105
山东,2094,295700.5,73886412
浙江,2094,535475.3,46989517
河南,2094,290673.0,72314516
四川,2094,227645.6,60889157
福建,2094,345954.4,30229898
湖北,2094,294834.6,42026399
湖南,2094,246467.6,48350372
上海,2094,595006.3,18098642
安徽,2094,248407.7,44413353
河北,2094,207870.8,54295925
北京,2094,646410.2,15930007
陕西,2094,259589.2,28767161
江西,2094,222826.2,32886112
重庆,2094,305755.9,23323742
辽宁,2094,231119.3,30994015
云南,2094,203578.8,34356127
广西,2094,173230.3,36481098
山西,2094,198120.9,25412327
内蒙古,2094,282908.1,17501903
贵州,2094,181197.4,28061263
天津,2094,397979.1,10093613
黑龙江,2094,168573.8,23178196
新疆,2094,209187.1,18811817
吉林,2094,200460.1,17516458
甘肃,2094,141249.0,18207801
海南,2094,215096.0,7335517
宁夏,2094,213439.6,5239655
青海,2094,199011.4,4308161
西藏,2094,204341.5,2656214
广东,2095,342538.1,90848428
江苏,2095,377702.8,61101534
山东,2095,301013.3,73199277
浙江,2095,545096.2,46552520
河南,2095,295895.5,71641999
四川,2095,231735.7,60322895
福建,2095,352170.2,29948764
湖北,2095,300131.9,41635559
湖南,2095,250895.9,47900719
上海,2095,605696.7,17930326
安徽,2095,252870.8,44000314
河北,2095,211605.6,53790979
北京,2095,658024.3,15781859
陕西,2095,264253.3,28499630
江西,2095,226829.7,32580275
重庆,2095,311249.4,23106834
辽宁,2095,235271.8,30705774
云南,2095,207236.5,34036619
广西,2095,176342.8,36141828
山西,2095,201680.6,25175995
内蒙古,2095,287991.1,17339137
贵州,2095,184453.0,27800297
天津,2095,405129.6,9999744
黑龙江,2095,171602.6,22962641
新疆,2095,212945.5,18636869
吉林,2095,204061.8,17353557
甘肃,2095,143786.8,18038471
海南,2095,218960.6,7267297
宁夏,2095,217274.5,5190927
青海,2095,202587.0,4268095
西藏,2095,208012.9,2631511
广东,2096,348657.9,90003548
江苏,2096,384450.9,60533297
山东,2096,306391.3,72518532
浙江,2096,554834.9,46119587
河南,2096,301182.0,70975737
四川,2096,235875.9,59761899
福建,2096,358462.0,29670244
湖北,2096,305494.1,41248353
湖南,2096,255378.4,47455248
上海,2096,616518.1,17763576
安徽,2096,257388.6,43591116
河北,2096,215386.1,53290729
北京,2096,669780.6,15635090
陕西,2096,268974.4,28234587
江西,2096,230882.3,32277282
重庆,2096,316810.2,22891943
辽宁,2096,239475.2,30420214
云南,2096,210939.0,33720082
广西,2096,179493.3,35805713
山西,2096,205283.8,24941861
内蒙古,2096,293136.3,17177885
贵州,2096,187748.4,27541757
天津,2096,412367.6,9906747
黑龙江,2096,174668.4,22749091
新疆,2096,216750.0,18463548
吉林,2096,207707.5,17192170
甘肃,2096,146355.7,17870715
海南,2096,222872.6,7199712
宁夏,2096,221156.3,5142652
青海,2096,206206.5,4228403
西藏,2096,211729.3,2607039
广东,2097,354851.9,89166525
江苏,2097,391280.7,59970344
山东,2097,311834.3,71844118
浙江,2097,564691.6,45690680
河南,2097,306532.6,70315670
四川,2097,240066.3,59206120
福建,2097,364830.2,29394314
湖北,2097,310921.2,40864748
湖南,2097,259915.3,47013919
上海,2097,627470.6,17598377
安徽,2097,261961.1,43185724
河北,2097,219212.5,52795131
北京,2097,681679.3,15489685
陕西,2097,273752.8,27972008
江西,2097,234983.9,31977107
重庆,2097,322438.3,22679050
辽宁,2097,243729.5,30137309
云南,2097,214686.4,33406489
广西,2097,182682.0,35472724
山西,2097,208930.7,24709904
内蒙古,2097,298343.9,17018133
贵州,2097,191083.8,27285622
天津,2097,419693.4,9814616
黑龙江,2097,177771.4,22537527
新疆,2097,220600.6,18291839
吉林,2097,211397.5,17032285
甘肃,2097,148955.8,17704519
海南,2097,226831.9,7132756
宁夏,2097,225085.2,5094826
青海,2097,209869.7,4189079
西藏,2097,215490.7,2582794
广东,2098,361120.0,88337287
江苏,2098,398192.3,59412626
山东,2098,317342.6,71175976
浙江,2098,574666.4,45265762
河南,2098,311947.2,69661743
四川,2098,244306.9,58655510
福建,2098,371274.6,29120950
湖北,2098,316413.4,40484710
湖南,2098,264506.4,46576695
上海,2098,638554.4,17434714
安徽,2098,266588.5,42784101
河北,2098,223084.7,52304142
北京,2098,693720.6,15345633
陕西,2098,278588.4,27711872
江西,2098,239134.7,31679724
重庆,2098,328133.9,22468138
辽宁,2098,248034.8,29857036
云南,2098,218478.6,33095812
广西,2098,185908.9,35142831
山西,2098,212621.3,24480105
内蒙古,2098,303613.9,16859866
贵州,2098,194459.1,27031869
天津,2098,427106.9,9723341
黑龙江,2098,180911.6,22327931
新疆,2098,224497.3,18121727
吉林,2098,215131.6,16873887
甘肃,2098,151586.9,17539869
海南,2098,230838.7,7066422
宁夏,2098,229061.1,5047444
青海,2098,213576.9,4150121
西藏,2098,219297.1,2558774
广东,2099,367462.5,87515760
江苏,2099,405185.9,58860096
山东,2099,322916.2,70514047
浙江,2099,584759.4,44844795
河南,2099,317426.0,69013896
四川,2099,248597.7,58110020
福建,2099,377795.4,28850128
湖北,2099,321970.6,40108207
湖南,2099,269152.0,46143537
上海,2099,649769.5,17272573
安徽,2099,271270.6,42386214
河北,2099,227002.8,51817720
北京,2099,705904.5,15202920
陕西,2099,283481.3,27454154
江西,2099,243334.7,31385106
重庆,2099,333897.0,22259187
辽宁,2099,252391.1,29579368
云南,2099,222315.8,32788025
广西,2099,189174.1,34816007
山西,2099,216355.6,24252443
内蒙古,2099,308946.4,16703071
贵州,2099,197874.4,26780475
天津,2099,434608.3,9632915
黑龙江,2099,184089.0,22120284
新疆,2099,228440.2,17953197
吉林,2099,218910.0,16716962
甘肃,2099,154249.3,17376750
海南,2099,234893.0,7000705
宁夏,2099,233084.2,5000504
青海,2099,217328.0,4111525
西藏,2099,223148.7,2534978
广东,2100,373879.2,86701873
江苏,2100,412261.4,58312703
山东,2100,328555.0,69858275
浙江,2100,594970.7,44427744
河南,2100,322969.0,68372075
四川,2100,252938.8,57569604
福建,2100,384392.5,28581825
湖北,2100,327593.0,39735205
湖南,2100,273852.0,45714407
上海,2100,661115.9,17111940
安徽,2100,276007.6,41992027
河北,2100,230966.8,51335821
北京,2100,718231.2,15061535
陕西,2100,288431.6,27198834
江西,2100,247583.9,31093228
重庆,2100,339727.6,22052179
辽宁,2100,256798.4,29304284
云南,2100,226197.9,32483100
广西,2100,192477.5,34492222
山西,2100,220133.7,24026898
内蒙古,2100,314341.3,16547735
贵州,2100,201329.8,26531420
天津,2100,442197.5,9543330
黑龙江,2100,187303.6,21914568
新疆,2100,232429.3,17786235
吉林,2100,222732.7,16561496
甘肃,2100,156942.8,17215149
海南,2100,238994.8,6935599
宁夏,2100,237154.4,4954000
青海,2100,221123.1,4073289
西藏,2100,227045.4,2511403
广东,2101,379107.5,86181652
江苏,2101,418026.4,57962821
山东,2101,333149.6,69439117
浙江,2101,603290.7,44161172
河南,2101,327485.4,67961835
四川,2101,256475.9,57224180
福建,2101,389767.9,28410331
湖北,2101,332174.0,39496789
湖南,2101,277681.6,45440116
上海,2101,670361.0,17009267
安徽,2101,279867.3,41740070
河北,2101,234196.6,51027800
北京,2101,728275.0,14971164
陕西,2101,292465.0,27035638
江西,2101,251046.1,30906665
重庆,2101,344478.4,21919863
辽宁,2101,260389.5,29128455
云南,2101,229361.1,32288198
广西,2101,195169.1,34285265
山西,2101,223212.0,23882734
内蒙古,2101,318737.0,16448446
贵州,2101,204145.2,26372229
天津,2101,448381.2,9486069
黑龙江,2101,189922.9,21783078
新疆,2101,235679.6,17679515
吉林,2101,225847.4,16462125
甘肃,2101,159137.5,17111856
海南,2101,242336.9,6893985
宁夏,2101,240470.7,4924275
青海,2101,224215.2,4048848
西藏,2101,230220.4,2496334
广东,2102,384370.8,85664553
江苏,2102,423830.1,57615037
山东,2102,337774.8,69022475
浙江,2102,611666.5,43896200
河南,2102,332032.0,67554056
四川,2102,260036.6,56880828
福建,2102,395179.2,28239866
湖北,2102,336785.8,39259804
湖南,2102,281536.8,45167470
上海,2102,679667.9,16907209
安徽,2102,283752.8,41489625
河北,2102,237448.1,50721628
北京,2102,738385.9,14881335
陕西,2102,296525.4,26873421
江西,2102,254531.5,30721222
重庆,2102,349260.9,21788342
辽宁,2102,264004.6,28953681
云南,2102,232545.4,32094465
广西,2102,197878.7,34079550
山西,2102,226311.0,23739435
内蒙古,2102,323162.2,16349754
贵州,2102,206979.4,26213992
天津,2102,454606.3,9429151
黑龙江,2102,192559.7,21652377
新疆,2102,238951.6,17573436
吉林,2102,228982.9,16363350
甘肃,2102,161346.9,17009183
海南,2102,245701.3,6852620
宁夏,2102,243809.3,4894729
青海,2102,227328.1,4024555
西藏,2102,233416.6,2481356
广东,2103,389668.6,85150556
江苏,2103,429671.6,57269341
山东,2103,342430.3,68608332
浙江,2103,620096.9,43632818
河南,2103,336608.3,67148724
四川,2103,263620.7,56539537
福建,2103,400625.9,28070424
湖北,2103,341427.6,39024241
湖南,2103,285417.1,44896460
上海,2103,689035.6,16805764
安徽,2103,287663.7,41240683
河北,2103,240720.8,50417292
北京,2103,748563.0,14792046
陕西,2103,300612.3,26712177
江西,2103,258039.6,30536891
重庆,2103,354074.7,21657609
辽宁,2103,267643.3,28779955
云南,2103,235750.5,31901895
广西,2103,200606.1,33875068
山西,2103,229430.2,23596996
内蒙古,2103,327616.3,16251654
贵州,2103,209832.2,26056705
天津,2103,460872.0,9372575
黑龙江,2103,195213.7,21522460
新疆,2103,242245.1,17467994
吉林,2103,232139.0,16265169
甘肃,2103,163570.7,16907126
